rowNames	Gene
35881	ADCY10
35882	ADCY10
35884	DCAF6
35885	ADCY10
35886	ADCY10
35887	ADCY10
35887	DCAF6
35887	MPC2
35888	ADCY10
35898	MPC2
35924	ADCY10
35947	DCAF6
35947	MPC2
35975	SFT2D2
36322	CCDC181
36370	SLC19A2
36374	SLC19A2
36429	SELL
36453	SELE
36453	METTL18
36472	SCYL3
36526	GORAB-AS1
36550	GORAB-AS1
36576	Z97200.1
36730	VAMP4
36731	PFN1P1
36731	VAMP4
36735	DNM3
36736	DNM3
36743	VAMP4
36748	DNM3
36760	DNM3
36774	VAMP4
36775	VAMP4
36809	DNM3
36814	DNM3
36818	DNM3
36833	DNM3
36959	PIGC
37061	TNFSF18
37097	TNFSF18
37152	TNFSF4
37152	AL645568.2
37168	TNFSF4
37169	TNFSF18
37171	TNFSF4
37172	TNFSF4
37224	TNFSF4
37229	TNFSF4
37267	KLHL20
37341	GAS5-AS1
37341	GAS5
37538	Z99127.4
38080	RASAL2
38084	RASAL2
38135	AL365357.1
38287	ANGPTL1
38288	ANGPTL1
38393	TDRD5
38394	AL160286.1
38398	TDRD5
38403	AL160286.1
38411	TDRD5
38444	AL160286.1
38445	TDRD5
38446	TDRD5
38498	QSOX1
38511	QSOX1
38512	QSOX1
38513	QSOX1
38514	QSOX1
38517	QSOX1
38518	QSOX1
38535	QSOX1
38693	STX6
38711	STX6
38740	STX6
38746	STX6
38748	STX6
38758	KIAA1614
38758	STX6
38759	KIAA1614
38765	STX6
38775	STX6
38777	KIAA1614
38777	MR1
38778	KIAA1614
38779	STX6
38802	STX6
38803	STX6
38805	KIAA1614-AS1
38805	MR1
38806	MR1
38810	KIAA1614
38810	STX6
38814	AL162431.1
38818	STX6
38818	MR1
38839	KIAA1614
38839	STX6
38844	KIAA1614
38844	MR1
38846	KIAA1614
38846	STX6
38846	MR1
38846	IER5
38847	STX6
38857	AL162431.1
38857	MR1
38869	KIAA1614-AS1
38873	AL162431.1
39095	GLUL
39197	GLUL
39197	RGS16
39197	LINC01686
39396	NMNAT2
39442	NMNAT2
39473	NMNAT2
39479	NMNAT2
39489	NMNAT2
39493	NMNAT2
39503	AL354953.1
39518	NMNAT2
39520	NMNAT2
39521	NMNAT2
39522	NMNAT2
39523	NMNAT2
39524	NMNAT2
39539	NMNAT2
39543	NMNAT2
39544	NMNAT2
39546	NMNAT2
39549	NMNAT2
39550	NMNAT2
39553	NMNAT2
39556	NMNAT2
39561	NMNAT2
39562	NMNAT2
39563	NMNAT2
39565	NMNAT2
39566	NMNAT2
39571	NMNAT2
39575	NMNAT2
39581	NMNAT2
39587	NMNAT2
39597	NMNAT2
39598	NMNAT2
39602	NMNAT2
39603	NMNAT2
39605	NMNAT2
39634	SMG7
39639	ARPC5
39710	TSEN15
39735	TSEN15
39749	COLGALT2
39755	COLGALT2
39755	TSEN15
39796	TSEN15
39797	COLGALT2
39821	TSEN15
39823	TSEN15
39847	TSEN15
39858	TSEN15
39859	TSEN15
39928	C1orf21
39929	C1orf21
39930	AL713852.1
39939	C1orf21
39950	AL713852.1
39951	C1orf21
39963	C1orf21
39963	AL713852.1
40355	AL096803.2
40816	RGS1
41277	ASPM
41314	DENND1B
41316	AL513325.1
41316	DENND1B
41322	AL513325.1
41322	CRB1
41322	DENND1B
41323	DENND1B
41327	CRB1
41327	DENND1B
41392	C1orf53
41409	C1orf53
41444	C1orf53
41545	PTPRC
41560	PTPRC
41578	PTPRC
41588	PTPRC
42063	INAVA
42065	INAVA
42066	INAVA
42067	INAVA
42092	ASCL5
42137	ASCL5
42137	IGFN1
42145	ASCL5
42146	ASCL5
42146	IGFN1
42147	ASCL5
42147	IGFN1
42150	ASCL5
42150	IGFN1
42153	ASCL5
42153	IGFN1
42157	ASCL5
42157	IGFN1
42160	ASCL5
42160	IGFN1
42161	ASCL5
42161	IGFN1
42166	ASCL5
42166	TMEM9
42166	IGFN1
42168	ASCL5
42168	IGFN1
42168	AC119427.1
42169	ASCL5
42169	IGFN1
42169	LAD1
42169	AC119427.1
42170	ASCL5
42170	IGFN1
42170	AC119427.1
42171	ASCL5
42171	IGFN1
42171	AC119427.1
42173	ASCL5
42173	TMEM9
42173	IGFN1
42173	AC119427.1
42174	ASCL5
42174	TMEM9
42174	IGFN1
42174	AC119427.1
42175	ASCL5
42175	TMEM9
42175	IGFN1
42176	ASCL5
42176	IGFN1
42177	ASCL5
42177	TMEM9
42177	IGFN1
42182	IGFN1
42192	ASCL5
42192	IGFN1
42202	ASCL5
42202	IGFN1
42205	ASCL5
42205	IGFN1
42208	LAD1
42213	ASCL5
42213	IGFN1
42213	LAD1
42213	AC119427.1
42214	ASCL5
42214	IGFN1
42214	AC119427.1
42215	LAD1
42215	AC119427.1
42217	CSRP1
42219	ASCL5
42219	IGFN1
42219	AC119427.1
42219	CSRP1
42220	ASCL5
42220	IGFN1
42220	LAD1
42220	AC119427.1
42220	PHLDA3
42220	CSRP1
42222	LAD1
42223	ASCL5
42223	AC119427.1
42223	CSRP1
42225	LAD1
42226	ASCL5
42227	IGFN1
42233	ASCL5
42233	IGFN1
42233	AC119427.1
42233	CSRP1
42234	ASCL5
42234	AC119427.1
42234	PHLDA3
42235	ASCL5
42236	ASCL5
42236	IGFN1
42240	IGFN1
42244	ASCL5
42251	IGFN1
42253	LAD1
42254	LAD1
42254	AC119427.1
42259	AC119427.1
42263	LAD1
42263	AC119427.1
42263	CSRP1
42267	LAD1
42267	AC119427.1
42267	PHLDA3
42272	LAD1
42272	PHLDA3
42273	PKP1
42274	LAD1
42274	PHLDA3
42275	PHLDA3
42275	CSRP1
42286	IGFN1
42288	CSRP1
42289	PHLDA3
42289	CSRP1
42289	NAV1
42290	PHLDA3
42290	CSRP1
42290	NAV1
42293	LAD1
42293	AC119427.1
42293	PHLDA3
42293	CSRP1
42294	LAD1
42294	AC119427.1
42294	PHLDA3
42294	CSRP1
42294	NAV1
42295	PHLDA3
42295	CSRP1
42295	NAV1
42296	LAD1
42296	AC119427.1
42296	PHLDA3
42296	CSRP1
42296	NAV1
42297	LAD1
42298	LAD1
42298	AC119427.1
42298	PHLDA3
42299	LAD1
42299	AC119427.1
42299	PHLDA3
42299	CSRP1
42300	LAD1
42300	AC119427.1
42300	PHLDA3
42302	LAD1
42302	AC119427.1
42302	PHLDA3
42302	CSRP1
42303	LAD1
42303	AC119427.1
42303	PHLDA3
42303	CSRP1
42307	LAD1
42307	AC119427.1
42307	PHLDA3
42308	LAD1
42308	AC119427.1
42308	PHLDA3
42308	NAV1
42309	LAD1
42309	PHLDA3
42309	CSRP1
42310	LAD1
42310	AC119427.1
42310	PHLDA3
42310	CSRP1
42311	LAD1
42311	AC119427.1
42311	PHLDA3
42311	CSRP1
42311	NAV1
42318	PHLDA3
42319	CSRP1
42322	PHLDA3
42322	CSRP1
42322	NAV1
42327	AC119427.1
42327	PHLDA3
42327	CSRP1
42328	CSRP1
42336	AC119427.1
42336	CSRP1
42339	PHLDA3
42339	CSRP1
42339	NAV1
42348	LAD1
42348	AC119427.1
42348	PHLDA3
42348	NAV1
42349	LAD1
42349	AC119427.1
42349	NAV1
42357	LAD1
42357	PHLDA3
42359	CSRP1
42359	NAV1
42361	CSRP1
42370	NAV1
42371	NAV1
42372	CSRP1
42374	AC119427.1
42375	LAD1
42375	AC119427.1
42375	PHLDA3
42378	NAV1
42398	PHLDA3
42398	SHISA4
42399	PHLDA3
42399	SHISA4
42406	PHLDA3
42406	CSRP1
42406	NAV1
42406	SHISA4
42410	PHLDA3
42410	CSRP1
42410	SHISA4
42415	CSRP1
42418	CSRP1
42418	NAV1
42418	SHISA4
42419	PHLDA3
42419	NAV1
42419	SHISA4
42422	PHLDA3
42422	CSRP1
42423	CSRP1
42424	PHLDA3
42424	CSRP1
42424	SHISA4
42425	PHLDA3
42425	CSRP1
42493	SHISA4
42493	GPR37L1
42497	SHISA4
42498	SHISA4
42502	SHISA4
42504	SHISA4
42508	GPR37L1
42514	RNPEP
42523	GPR37L1
42546	ELF3
42547	ELF3
42550	ELF3
42558	ELF3
42559	ELF3
42560	ELF3
42561	ELF3
42561	ARL8A
42562	ELF3
42562	ARL8A
42563	ELF3
42563	ARL8A
42579	ELF3
42580	ELF3
42582	ELF3
42583	ELF3
42584	ELF3
42591	GPR37L1
42600	ARL8A
42602	GPR37L1
42612	GPR37L1
42620	ARL8A
42646	ARL8A
42648	GPR37L1
42668	ARL8A
42756	AC098934.3
42794	SYT2
42817	ADIPOR1
42857	SYT2
42857	ADIPOR1
42885	KLHL12
42885	ADIPOR1
42885	CYB5R1
42885	MYBPH
42886	KLHL12
42887	KLHL12
42888	KLHL12
42888	CYB5R1
42892	ADIPOR1
42897	KLHL12
42897	CYB5R1
42920	MYBPH
42920	CHI3L1
42940	CYB5R1
42943	ADIPOR1
42943	MYBPH
42944	ADIPOR1
42944	CYB5R1
42945	ADIPOR1
42945	CYB5R1
42945	MYBPH
42948	ADIPOR1
42948	CYB5R1
42948	MYBPH
42948	CHI3L1
42951	MYBPH
42953	MYBPH
42953	CHI3L1
42959	MYBPH
42959	CHI3L1
42972	MYBPH
42980	MYBPH
42981	MYBPH
43043	PRELP
43080	ATP2B4
43089	ATP2B4
43090	ATP2B4
43098	ATP2B4
43101	ATP2B4
43102	ATP2B4
43110	ATP2B4
43112	ATP2B4
43122	ATP2B4
43123	ATP2B4
43126	ATP2B4
43133	ATP2B4
43135	ATP2B4
43137	ATP2B4
43140	ATP2B4
43142	ATP2B4
43147	ATP2B4
43148	ATP2B4
43218	ATP2B4
43288	ETNK2
43288	REN
43331	ETNK2
43331	REN
43331	PLEKHA6
43338	ETNK2
43338	REN
43338	PLEKHA6
43345	ETNK2
43345	REN
43345	PLEKHA6
43346	ETNK2
43346	REN
43346	PLEKHA6
43347	ETNK2
43347	REN
43347	PLEKHA6
43355	ETNK2
43355	REN
43355	PLEKHA6
43383	REN
43395	REN
43397	ETNK2
43397	REN
43397	PLEKHA6
43403	PLEKHA6
43404	ETNK2
43404	REN
43404	PLEKHA6
43405	ETNK2
43405	REN
43405	PLEKHA6
43407	ETNK2
43407	REN
43407	PLEKHA6
43408	REN
43408	PLEKHA6
43410	REN
43412	REN
43412	PLEKHA6
43413	ETNK2
43413	REN
43413	PLEKHA6
43414	ETNK2
43414	REN
43414	PLEKHA6
43418	ETNK2
43418	REN
43421	PLEKHA6
43432	ETNK2
43432	REN
43432	PLEKHA6
43458	LRRN2
43463	PLEKHA6
43464	PLEKHA6
43465	PLEKHA6
43466	PLEKHA6
43484	PLEKHA6
43500	PIK3C2B
43525	LRRN2
43526	LRRN2
43527	LRRN2
43556	LRRN2
43557	LRRN2
43642	CNTN2
43643	RBBP5
43746	TMEM81
43751	RBBP5
43775	CDK18
43776	RBBP5
43777	RBBP5
43799	LEMD1
43804	SNRPGP10
43804	MFSD4A
43805	ELK4
43812	LEMD1
43812	CDK18
43818	SNRPGP10
43818	MFSD4A
43835	LEMD1
43836	KLHDC8A
43836	LEMD1
43836	BLACAT1
43836	CDK18
43837	LEMD1
43858	LEMD1
43862	LEMD1
43875	LEMD1
43923	LEMD1
43955	RAB29
43993	PM20D1
44016	AC119673.2
44034	AVPR1B
44036	RAB7B
44041	RAB7B
44046	RAB7B
44053	AVPR1B
44055	RAB7B
44061	RAB7B
44062	RAB7B
44089	RAB7B
44107	BX571818.1
44173	MAPKAPK2
44176	EIF2D
44186	IKBKE
44186	EIF2D
44198	IKBKE
44210	MAPKAPK2
44218	AC244034.3
44259	EIF2D
44260	IKBKE
44260	EIF2D
44263	MAPKAPK2
44275	MAPKAPK2
44276	MAPKAPK2
44285	EIF2D
44297	IKBKE
44326	MAPKAPK2
44360	FCMR
44360	FCAMR
44362	MAPKAPK2
44386	FCMR
44386	FCAMR
44390	EIF2D
44407	PFKFB2
44439	FCMR
44451	YOD1
44453	PIGR
44471	YOD1
44473	C1orf116
44473	PFKFB2
44482	C1orf116
44483	C1orf116
44483	YOD1
44484	PIGR
44484	PFKFB2
44484	YOD1
44485	PFKFB2
44488	C1orf116
44488	YOD1
44505	PFKFB2
44505	YOD1
44517	YOD1
44546	YOD1
44547	YOD1
44550	CD55
44553	YOD1
44554	C1orf116
44554	YOD1
44554	CD55
44574	CD55
44635	CD46
44653	CD46
44687	LINC02767
44690	CD46
44691	CD46
44692	CD46
44698	CD46
44699	CD46
44732	LINC02767
45136	LAMB3
45139	LAMB3
45142	LAMB3
45143	LAMB3
45162	LAMB3
45210	LAMB3
45211	LAMB3
45216	LAMB3
45216	SYT14
45220	SYT14
45221	LAMB3
45225	G0S2
45265	CAMK1G
45271	UTP25
45284	CAMK1G
45305	SYT14
45327	SYT14
45332	SYT14
45340	SYT14
45342	SYT14
45353	SERTAD4-AS1
45370	SERTAD4
45371	SERTAD4
45371	HHAT
45372	SERTAD4
45372	SERTAD4-AS1
45372	HHAT
45374	HHAT
45381	SERTAD4
45402	ST13P19
45607	SNX25P1
45621	SNX25P1
45622	SNX25P1
45632	SNX25P1
45640	SNX25P1
45643	SNX25P1
45684	SNX25P1
45729	LPGAT1
45798	LPGAT1
45810	DTL
45827	INTS7
45879	NENF
45916	PPP2R5A
45958	NENF
45958	LINC02773
45961	NENF
45962	AC092803.4
45966	NENF
45969	ATF3
45975	NENF
45980	ATF3
45983	ATF3
45985	NENF
46003	ATF3
46026	FAM71A
46028	FAM71A
46029	ATF3
46029	FAM71A
46036	FAM71A
46037	FAM71A
46040	FAM71A
46041	FAM71A
46043	FLVCR1
46046	FLVCR1
46058	NENF
46058	AC092803.4
46059	FLVCR1-DT
46060	AC092803.4
46060	FLVCR1-DT
46077	FLVCR1
46090	ANGEL2
46093	FLVCR1
46093	ANGEL2
46129	TATDN3
46140	TATDN3
46148	ANGEL2
46295	AC011700.1
46296	AC011700.1
46300	AC011700.1
46304	AC011700.1
46322	AC011700.1
46355	SMYD2
46384	PTPN14
46409	PTPN14
46411	PTPN14
46457	SMYD2
46624	KCTD3
46625	KCTD3
46635	KCTD3
46645	KCTD3
46646	KCTD3
46913	RRP15
46931	TGFB2
47314	IARS2
47315	IARS2
47378	C1orf115
47379	C1orf115
47439	HDAC1P2
47629	DUSP10
47640	LINC02257
47642	LINC02257
47667	DUSP10
47667	LINC02257
47668	LINC02257
47686	LINC01705
47691	LINC02257
47696	LINC02257
47728	LINC02257
47729	LINC02257
47732	LINC02257
47743	LINC02257
47743	LINC01705
47744	LINC02257
47757	LINC01705
47769	LINC02257
47769	LINC01705
47785	LINC02257
47809	AL513314.2
47810	AL513314.2
47811	AL513314.2
47811	HHIPL2
47812	AL513314.2
47812	HHIPL2
47859	AL513314.2
47859	HHIPL2
47860	HHIPL2
47863	HHIPL2
47863	BROX
47864	AL513314.2
47864	HHIPL2
47864	BROX
47872	AL513314.2
47872	HHIPL2
47874	AL513314.2
47874	HHIPL2
47875	AL513314.2
47875	HHIPL2
47875	BROX
47876	AL513314.2
47876	HHIPL2
47876	BROX
47925	HHIPL2
47926	HHIPL2
47936	BROX
47936	DISP1
47937	DISP1
47944	DISP1
47995	DISP1
48002	DISP1
48003	DISP1
48006	DISP1
48010	DISP1
48026	DISP1
48123	SUSD4
48124	SUSD4
48137	CAPN8
48148	CAPN8
48163	CAPN8
48163	CAPN2
48164	CAPN8
48165	CAPN8
48165	CAPN2
48173	CAPN8
48173	CAPN2
48174	CAPN2
48175	CAPN2
48176	CAPN2
48186	CAPN2
48201	CAPN8
48201	CAPN2
48203	CAPN2
48221	CAPN8
48224	CAPN8
48224	CAPN2
48224	TP53BP2
48227	CAPN2
48233	CAPN2
48237	CAPN8
48237	CAPN2
48241	CAPN8
48242	CAPN8
48245	CAPN8
48245	CAPN2
48245	TP53BP2
48246	CAPN8
48246	CAPN2
48252	CAPN8
48252	CAPN2
48254	CAPN8
48256	CAPN8
48256	CAPN2
48265	GTF2IP20
48270	CAPN8
48284	CAPN8
48284	CAPN2
48284	TP53BP2
48339	FBXO28
48349	FBXO28
48369	FBXO28
48379	NVL
48407	FBXO28
48408	NVL
48409	NVL
48409	CNIH3
48411	FBXO28
48412	FBXO28
48429	NVL
48478	NVL
48496	WDR26
48777	ENAH
48783	AC099066.2
48799	EPHX1
48806	EPHX1
48806	AL591895.1
48807	AC099066.2
48807	EPHX1
48808	EPHX1
48809	EPHX1
48811	SDE2
48818	EPHX1
48842	SDE2
48845	PYCR2
48848	AL512343.2
48905	LINC01703
48907	EPHX1
48908	EPHX1
48908	AL591895.1
48908	AL512343.2
48928	LINC01703
48933	SDE2
48936	SDE2
48941	PYCR2
48941	SDE2
48944	MIXL1
48947	SDE2
48989	AL512343.2
48989	MIXL1
48993	AL512343.2
48993	LIN9
49003	MIXL1
49004	MIXL1
49012	MIXL1
49039	PARP1
49039	AL359704.1
49096	ITPKB
49101	STUM
49103	STUM
49106	COQ8A
49109	COQ8A
49114	ITPKB
49114	COQ8A
49119	COQ8A
49127	COQ8A
49135	STUM
49135	ITPKB
49168	ITPKB-IT1
49185	COQ8A
49327	AL731702.1
49383	WNT9A
49421	AL731702.1
49430	AL731702.1
49432	WNT9A
49473	OBSCN-AS1
49475	OBSCN-AS1
49517	OBSCN-AS1
49574	GJC2
49581	GJC2
49581	RNF187
49624	RNF187
49668	RHOU
49678	RHOU
49697	RHOU
49706	RHOU
49734	RHOU
49771	RHOU
49772	RHOU
49784	RHOU
49785	RHOU
49840	RAB4A
49895	LINC02814
49937	RAB4A
49937	NUP133
49940	NUP133
50065	TAF5L
50156	PGBD5
50167	PGBD5
50168	PGBD5
50207	PGBD5
50291	PGBD5
50301	PGBD5
50302	PGBD5
50303	PGBD5
50305	PGBD5
50311	PGBD5
50314	PGBD5
50318	PGBD5
50320	PGBD5
50397	CAPN9
50401	AL118511.1
50402	CAPN9
50429	AGT
50516	SPRTN
50547	SPRTN
50547	TSNAX
50605	TSNAX
50625	TSNAX
50631	TSNAX
50632	TSNAX
50639	TSNAX
50650	TSNAX
50650	AL445524.1
50656	AL445524.1
50659	AL445524.1
50801	SIPA1L2
50802	SIPA1L2
50894	SIPA1L2
51010	MAP10
51080	RPS7P3
51189	KCNK1
51232	SLC35F3
51233	SLC35F3
51270	SLC35F3
51271	SLC35F3
51272	SLC35F3
51273	SLC35F3
51274	SLC35F3
51275	SLC35F3
51357	AL355472.1
51395	AL355472.1
51471	AL161640.2
51616	ARID4B
51647	ARID4B
51664	LINC01348
51668	ARID4B
51673	GGPS1
51693	GGPS1
51693	TBCE
51710	GGPS1
51750	GGPS1
51780	TBCE
51783	TBCE
51795	B3GALNT2
51819	TBCE
51839	TBCE
51840	TBCE
51876	B3GALNT2
51945	GPR137B
51958	LYST
52028	NID1
52044	NID1
52050	EDARADD
52058	NID1
52059	NID1
52089	ERO1B
52089	EDARADD
52091	LGALS8-AS1
52103	LGALS8
52112	EDARADD
52267	RYR2
52291	RYR2
52505	CHRM3
52580	FMN2
52621	FMN2
52697	GREM2
52817	OPN3
52827	FH
52827	CHML
52829	OPN3
52836	CHML
52844	CHML
53006	CEP170
53013	SDCCAG8
53014	SDCCAG8
53138	AKT3-IT1
53173	ZBTB18
53438	EFCAB2
53559	SMYD3
53631	SMYD3
53668	SMYD3
53672	SMYD3
53787	TFB2M
53804	AL591848.4
53881	ZNF669
53919	ZNF124
53919	ZNF496
53944	C1orf229
53950	ZNF669
53956	ZNF496
53979	ZNF496
54008	GCSAML
54029	TRIM58
54030	TRIM58
54030	OR2W3
54036	TRIM58
54036	OR2W3
54038	TRIM58
54038	OR2W3
54038	OR2T8
54039	TRIM58
54039	OR2W3
54040	TRIM58
54040	OR2W3
54041	TRIM58
54041	OR2W3
54041	OR2T8
54042	TRIM58
54042	OR2W3
54042	OR2T8
54043	TRIM58
54043	OR2W3
54044	OR2W3
54047	TRIM58
54047	OR2W3
54047	OR2T8
54048	TRIM58
54048	OR2W3
54051	TRIM58
54055	TRIM58
54055	OR2W3
54065	TRIM58
54065	OR2W3
54162	ZNF672
54164	SH3BP5L
54165	SH3BP5L
54174	SH3BP5L
54174	ZNF672
54565	ADARB2
54644	ADARB2
54645	ADARB2
54907	PITRM1-AS1
54929	PITRM1-AS1
54965	PITRM1
55005	PITRM1
55541	NET1
55558	NET1
55735	FBH1
55736	AL596094.1
55736	FBH1
55736	IL15RA
55738	AL137186.2
55772	AL137186.2
55781	RBM17
55812	FBH1
55812	IL15RA
55821	AL137186.2
55822	FBH1
55832	FBH1
55850	AL137186.2
55850	PFKFB3
55854	AL137186.2
55869	AL137186.2
55869	RBM17
55874	AL137186.2
55874	RBM17
55875	AL137186.2
55879	AL137186.2
55879	RBM17
55882	AL137186.2
55882	RBM17
55883	RBM17
55887	PFKFB3
55892	PFKFB3
55914	RBM17
55914	PFKFB3
55919	PFKFB3
55929	PFKFB3
55942	PFKFB3
55949	PFKFB3
55949	LINC02648
56001	PRKCQ-AS1
56002	PRKCQ-AS1
56026	PRKCQ-AS1
56026	LINC02648
56027	PRKCQ-AS1
56027	LINC02648
56032	PRKCQ-AS1
56209	LINC02642
56247	AL139125.1
56900	USP6NL
56943	USP6NL
56959	AL512631.1
56964	USP6NL
56966	USP6NL
56966	AL512631.1
56971	USP6NL
56972	USP6NL
56972	AL512631.1
56973	USP6NL
56974	USP6NL
56975	USP6NL
57187	NUDT5
57495	PRPF18
57508	AL157392.3
57558	AL157392.3
57563	PRPF18
57645	PRPF18
57830	FAM107B
57861	FAM107B
57862	FAM107B
57868	FAM107B
57884	FAM107B
57986	OLAH
57997	OLAH
57999	OLAH
57999	ACBD7
58262	VIM-AS1
58273	VIM-AS1
58286	VIM
58340	VIM
58353	VIM-AS1
58426	STAM-AS1
58562	CACNB2
58566	CACNB2
58580	CACNB2
58593	CACNB2
58742	PLXDC2
59048	MIR1915HG
59065	MIR1915HG
59260	AL158211.5
59345	PIP4K2A
59350	PIP4K2A
59483	MSRB2
59552	AL606469.1
60185	APBB1IP
60204	APBB1IP
60208	APBB1IP
60209	APBB1IP
60213	PDSS1
60241	APBB1IP
60316	ANKRD26
60326	ACBD5
60326	ARMC4P1
60333	ACBD5
60334	ACBD5
60334	ARMC4P1
60340	ACBD5
60342	ACBD5
60343	ACBD5
60350	LINC02680
60351	LINC02680
60399	LINC02680
60400	LINC02680
60401	LINC02680
60413	LINC02680
60414	LINC02680
60465	MKX
60526	MPP7
60542	MPP7
60544	MPP7
60581	MPP7
60789	SVIL-AS1
60802	SVIL-AS1
60819	SVIL-AS1
60834	SVIL-AS1
60861	SVIL-AS1
61212	SVIL2P
61295	ZNF438
61358	ZNF438
61361	ZNF438
61371	ZNF438
61373	ZNF438
61417	ZNF438
61470	ZEB1-AS1
61471	ZEB1-AS1
61493	ZEB1-AS1
61794	ITGB1
61802	ITGB1
61803	ITGB1
61810	ITGB1
61810	NRP1
61901	NRP1
61930	NRP1
62424	CREM
62733	NAMPTP1
62765	NAMPTP1
62777	NAMPTP1
62929	AL117339.4
63036	ZNF33B
63036	BMS1
63069	ZNF33B
63119	AL022344.1
63120	AL022344.1
63122	RET
63142	RET
63167	RET
63203	AC010864.1
63204	RET
63204	AC010864.1
63207	RET
63215	AC010864.1
63224	RET
63234	AC010864.1
63278	ZNF485
63327	ZNF485
63330	HNRNPF
63331	HNRNPF
63687	TMEM72
63693	TMEM72
63695	TMEM72
63696	TMEM72
63698	TMEM72
63703	TMEM72
63739	TMEM72
63822	ALOX5
63830	ALOX5
63930	TIMM23
63932	TIMM23
63933	TIMM23
63940	TIMM23
63941	TIMM23
63945	TIMM23
63946	TIMM23
63955	ANTXRLP1
64182	ANXA8
64207	ANXA8
64236	AGAP9
64256	AC245041.2
64256	FRMPD2
64268	FRMPD2
64282	AGAP12P
64284	FRMPD2
64290	FRMPD2
64297	FRMPD2
64303	FRMPD2
64602	VSTM4
64609	VSTM4
64627	VSTM4
64629	VSTM4
64632	VSTM4
64635	VSTM4
64636	VSTM4
64646	VSTM4
64730	SLC18A3
64784	SLC18A3
64789	SLC18A3
64796	SLC18A3
64797	SLC18A3
64798	SLC18A3
64841	TIMM23B
64842	TIMM23B
64940	SGMS1
64949	SGMS1-AS1
64977	SGMS1-AS1
65116	PRKG1
65117	PRKG1
65133	PRKG1
65134	PRKG1
65138	PRKG1
65158	PRKG1
65162	PRKG1
65166	PRKG1
65173	PRKG1
65296	DKK1
65424	LINC02672
65438	LINC02672
65953	CISD1
66047	LINC00844
66052	LINC00844
66053	LINC00844
66054	LINC00844
66055	LINC00844
66057	LINC00844
66058	LINC00844
66075	LINC00844
66092	LINC00844
66106	LINC00844
66227	SLC16A9
66495	ANK3-DT
66496	ANK3-DT
66526	ANK3-DT
66533	ANK3-DT
66539	ANK3-DT
66544	ANK3-DT
66551	ANK3-DT
66563	ANK3-DT
66579	ANK3-DT
66592	CDK1
66593	CDK1
66595	CDK1
66595	RHOBTB1
66617	CDK1
66620	CDK1
66624	CDK1
66726	CABCOCO1
66727	CABCOCO1
66731	CABCOCO1
66746	CABCOCO1
66760	CABCOCO1
66761	CABCOCO1
66762	CABCOCO1
66780	CABCOCO1
66781	ARID5B
66785	ARID5B
66792	ARID5B
66793	ARID5B
66808	ARID5B
66833	ARID5B
66834	ARID5B
66859	ARID5B
66870	ARID5B
66883	RTKN2
66884	ARID5B
66884	RTKN2
66939	ZNF365
66953	RTKN2
66953	ZNF365
67331	JMJD1C-AS1
67377	JMJD1C-AS1
67892	DNA2
67900	STOX1
67901	STOX1
67914	DDX50
67944	STOX1
67946	STOX1
67947	STOX1
67964	STOX1
67964	DDX50
67964	VPS26A
67984	STOX1
68036	HK1
68055	HKDC1
68082	TSPAN15
68086	HK1
68087	HK1
68088	HK1
68089	HK1
68117	HK1
68126	HKDC1
68136	TSPAN15
68153	TSPAN15
68319	CALM2P2
68346	SAR1A
68347	TYSND1
68409	PPA1
68409	LRRC20
68409	EIF4EBP2
68479	NPFFR1
68546	EIF4EBP2
68600	ADAMTS14
68654	SGPL1
68669	SGPL1
68673	SGPL1
68787	UNC5B
68789	UNC5B
68794	UNC5B
68795	UNC5B
68796	UNC5B
68801	UNC5B-AS1
68804	UNC5B-AS1
68811	UNC5B-AS1
68812	UNC5B-AS1
68874	UNC5B
68884	UNC5B
69025	C10orf105
69029	PSAP
69056	PSAP
69082	PSAP
69083	PSAP
69086	PSAP
69087	PSAP
69090	PSAP
69092	PSAP
69104	PSAP
69108	PSAP
69116	CHST3
69117	CHST3
69121	PSAP
69124	PSAP
69125	PSAP
69192	DDIT4
69298	RPL15P14
69303	ASCC1
69304	ASCC1
69309	ASCC1
69312	MICU1
69318	DDIT4
69320	ASCC1
69325	DDIT4
69325	MICU1
69327	MICU1
69329	MICU1
69332	RPL15P14
69333	ASCC1
69333	MICU1
69338	ASCC1
69341	MICU1
69342	MICU1
69404	MICU1
69404	MCU
69470	PLA2G12B
69479	P4HA1
69479	DNAJC9
69479	DNAJC9-AS1
69479	AC016394.1
69479	MRPS16
69495	DNAJC9-AS1
69608	PPP3CB
69685	DUSP8P5
69696	SYNPO2L
69733	VCL
69737	PLAU
69741	PLAU
69757	PLAU
69757	C10orf55
69764	PLAU
69772	PLAU
69820	VCL
69912	AL596247.1
70218	LRMDA
70219	LRMDA
70223	VDAC2
70223	ZNF503-AS2
70238	ZNF503-AS1
70262	AL589863.1
70278	ZNF503
70302	AL589863.1
70317	ZNF503-AS2
70317	LRMDA
70330	LRMDA
70838	IMPDH1P5
71035	LINC00595
71043	LINC00595
71053	RPS24
71057	LINC00595
71397	ZMIZ1-AS1
71491	ZMIZ1-AS1
71545	PPIF
71546	PPIF
71597	EIF5AL1
71659	PPIF
71682	SFTPA2
71707	AL132656.1
71708	NUTM2B
71719	SFTPA2
71719	SFTPA1
71729	SFTPA2
71729	SFTPA1
71731	SFTPA2
71731	SFTPA1
71767	PLAC9
